age,education,marital-status,occupation,race,sex,hours-per-week,native-country,income
28,HS-grad,Married-civ-spouse,Sales,1,0,40,1,0
44,Some-college,Married-civ-spouse,Exec-managerial,1,0,50,1,1
58,HS-grad,Divorced,Machine-op-inspct,1,0,30,1,0
53,Some-college,Married-civ-spouse,Exec-managerial,1,0,60,1,1
23,Some-college,Married-civ-spouse,Handlers-cleaners,1,0,40,1,0
26,HS-grad,Never-married,Craft-repair,2,0,40,1,0
21,Some-college,Married-civ-spouse,?,1,0,40,1,0
34,Masters,Divorced,Prof-specialty,1,1,50,1,0
43,11th,Married-civ-spouse,Craft-repair,1,0,40,1,0
22,Some-college,Never-married,Other-service,2,0,20,1,0
41,Some-college,Married-civ-spouse,Craft-repair,3,0,50,1,1
36,HS-grad,Married-civ-spouse,Adm-clerical,3,0,40,0,0
41,Bachelors,Married-civ-spouse,Prof-specialty,1,1,20,1,0
27,HS-grad,Never-married,Adm-clerical,1,0,40,1,0
42,Some-college,Married-civ-spouse,Farming-fishing,1,0,60,1,0
27,Assoc-voc,Never-married,Adm-clerical,1,1,35,1,0
41,HS-grad,Divorced,Protective-serv,1,0,40,1,0
32,Bachelors,Married-civ-spouse,Exec-managerial,3,1,40,0,1
21,Some-college,Never-married,Adm-clerical,3,0,20,1,0
44,Bachelors,Married-civ-spouse,Exec-managerial,2,0,50,1,1
29,Bachelors,Never-married,Exec-managerial,1,0,40,1,0
19,Some-college,Never-married,Other-service,1,1,22,1,0
21,Some-college,Never-married,Adm-clerical,1,0,40,0,0
46,HS-grad,Married-civ-spouse,Transport-moving,1,0,40,1,0
38,Bachelors,Married-civ-spouse,Exec-managerial,1,0,55,1,1
43,Some-college,Never-married,Adm-clerical,1,0,48,1,1
54,HS-grad,Married-civ-spouse,Sales,1,0,50,1,1
38,Masters,Married-civ-spouse,Exec-managerial,1,0,60,1,1
18,Some-college,Never-married,?,1,0,40,1,0
50,HS-grad,Married-civ-spouse,Adm-clerical,1,1,40,1,1
30,Assoc-voc,Married-civ-spouse,Prof-specialty,1,1,36,1,1
30,9th,Married-civ-spouse,Craft-repair,1,0,40,1,0
28,HS-grad,Never-married,Exec-managerial,3,1,35,1,0
26,Assoc-voc,Never-married,Adm-clerical,1,1,45,1,0
37,Some-college,Married-civ-spouse,Craft-repair,1,0,43,1,0
32,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,50,1,1
64,Masters,Married-civ-spouse,Prof-specialty,1,1,5,1,1
18,HS-grad,Never-married,Sales,1,1,28,1,0
30,Some-college,Married-civ-spouse,Adm-clerical,1,0,30,1,0
36,Assoc-voc,Married-civ-spouse,?,1,1,8,1,0
18,11th,Never-married,Other-service,2,0,30,1,0
27,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,0
49,9th,Married-civ-spouse,Other-service,1,0,40,1,0
46,HS-grad,Married-civ-spouse,Other-service,1,0,43,1,1
37,HS-grad,Married-civ-spouse,Adm-clerical,1,0,40,1,0
30,Some-college,Divorced,Transport-moving,1,0,40,1,0
29,HS-grad,Divorced,Prof-specialty,3,1,30,0,0
22,HS-grad,Never-married,?,1,0,40,0,0
25,HS-grad,Married-civ-spouse,Farming-fishing,1,0,30,1,0
38,HS-grad,Separated,Priv-house-serv,2,1,30,1,0
32,Bachelors,Divorced,?,1,1,40,1,0
35,Some-college,Married-civ-spouse,Craft-repair,1,0,50,1,0
56,Masters,Married-civ-spouse,Adm-clerical,1,0,80,1,1
29,Some-college,Divorced,Exec-managerial,1,1,40,1,0
41,HS-grad,Married-civ-spouse,Tech-support,1,0,40,1,0
47,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
23,Bachelors,Never-married,Adm-clerical,3,1,40,1,0
46,Bachelors,Married-civ-spouse,Sales,1,0,45,1,1
28,HS-grad,Never-married,Protective-serv,2,0,40,1,0
39,Bachelors,Divorced,Adm-clerical,1,1,20,1,0
42,Some-college,Married-civ-spouse,Farming-fishing,1,1,50,1,0
39,HS-grad,Married-civ-spouse,Transport-moving,1,0,48,1,1
68,7th-8th,Married-civ-spouse,?,1,0,30,1,0
37,Bachelors,Married-civ-spouse,Craft-repair,1,0,55,1,1
57,Prof-school,Never-married,Prof-specialty,1,1,40,1,0
22,Some-college,Never-married,Other-service,2,1,30,1,0
24,Assoc-voc,Never-married,Adm-clerical,1,0,30,1,1
19,Some-college,Never-married,Handlers-cleaners,1,0,50,1,0
55,Assoc-acdm,Divorced,Sales,2,1,30,1,0
37,HS-grad,Married-civ-spouse,Protective-serv,1,0,40,1,0
37,Some-college,Never-married,Adm-clerical,2,1,40,1,0
28,Bachelors,Married-civ-spouse,Other-service,1,0,50,1,0
27,HS-grad,Never-married,Other-service,1,1,40,1,0
40,Bachelors,Never-married,Prof-specialty,1,1,20,1,0
51,HS-grad,Divorced,Priv-house-serv,1,1,40,1,0
52,Assoc-voc,Married-civ-spouse,Transport-moving,1,0,56,1,0
74,Some-college,Widowed,?,1,1,3,1,0
49,Some-college,Married-civ-spouse,Exec-managerial,1,0,50,1,1
20,Some-college,Never-married,?,1,1,40,1,0
40,Some-college,Divorced,Adm-clerical,1,1,50,1,0
80,Some-college,Never-married,Prof-specialty,1,0,60,1,0
63,Some-college,Married-civ-spouse,Protective-serv,1,0,40,1,0
63,HS-grad,Divorced,Transport-moving,1,0,45,1,1
51,Some-college,Divorced,Adm-clerical,1,1,40,1,0
23,HS-grad,Never-married,Adm-clerical,1,1,40,1,0
66,HS-grad,Widowed,Craft-repair,1,0,20,1,0
33,HS-grad,Married-civ-spouse,Sales,1,0,66,1,0
49,HS-grad,Married-civ-spouse,Craft-repair,1,0,43,1,0
20,Some-college,Never-married,Transport-moving,1,0,32,1,0
33,Assoc-acdm,Married-civ-spouse,Exec-managerial,1,0,60,1,1
26,Some-college,Married-AF-spouse,Protective-serv,1,0,40,1,0
52,HS-grad,Married-civ-spouse,Exec-managerial,1,0,50,1,1
33,Bachelors,Married-civ-spouse,Exec-managerial,1,0,50,1,1
47,Bachelors,Divorced,Sales,1,0,45,1,0
23,HS-grad,Never-married,Exec-managerial,2,0,75,1,0
53,Assoc-acdm,Married-civ-spouse,Adm-clerical,1,0,40,1,0
19,Some-college,Never-married,Other-service,1,0,20,1,0
26,Some-college,Never-married,Craft-repair,1,0,40,1,0
53,7th-8th,Married-civ-spouse,Transport-moving,1,0,60,1,1
65,HS-grad,Never-married,Machine-op-inspct,1,0,10,1,0
68,Bachelors,Married-civ-spouse,Transport-moving,1,0,30,1,0
30,10th,Never-married,Sales,1,0,18,0,0
28,11th,Married-civ-spouse,Craft-repair,1,0,45,1,0
54,10th,Married-civ-spouse,Protective-serv,1,0,45,1,0
30,HS-grad,Never-married,Other-service,1,0,10,1,0
22,Some-college,Never-married,Adm-clerical,1,0,50,1,0
25,HS-grad,Never-married,Other-service,1,0,30,1,0
19,11th,Never-married,Other-service,1,0,20,1,0
19,Some-college,Never-married,?,1,1,35,1,0
32,Prof-school,Married-civ-spouse,Prof-specialty,1,0,40,1,1
23,Bachelors,Never-married,Exec-managerial,1,1,40,1,0
51,Bachelors,Married-civ-spouse,Prof-specialty,1,0,45,1,0
25,Some-college,Married-civ-spouse,Sales,1,0,44,1,1
46,Bachelors,Never-married,Prof-specialty,2,1,40,1,0
38,Some-college,Divorced,Tech-support,1,1,50,1,0
26,HS-grad,Married-civ-spouse,Protective-serv,3,0,40,1,1
46,HS-grad,Divorced,Prof-specialty,1,1,40,1,0
25,Bachelors,Never-married,Prof-specialty,1,1,40,1,0
20,Some-college,Never-married,Other-service,1,1,16,1,0
29,Masters,Married-civ-spouse,Prof-specialty,1,0,35,1,0
51,Masters,Married-civ-spouse,Exec-managerial,1,0,50,1,1
40,Some-college,Married-civ-spouse,Craft-repair,1,0,52,1,0
24,Some-college,Never-married,Adm-clerical,1,1,40,1,0
24,Bachelors,Never-married,Farming-fishing,1,0,50,1,0
31,Assoc-voc,Married-civ-spouse,Other-service,3,1,24,0,0
54,HS-grad,Divorced,?,1,1,30,1,0
34,Assoc-acdm,Separated,Craft-repair,1,0,60,1,0
19,Some-college,Never-married,Farming-fishing,1,0,66,1,0
21,HS-grad,Never-married,Transport-moving,2,0,40,1,0
21,10th,Married-civ-spouse,Farming-fishing,1,0,70,1,0
23,Some-college,Married-civ-spouse,Transport-moving,1,0,24,1,0
37,Some-college,Never-married,Craft-repair,1,0,40,1,0
40,Masters,Married-civ-spouse,Exec-managerial,1,0,46,1,1
57,HS-grad,Married-civ-spouse,Other-service,1,0,30,1,0
48,Bachelors,Married-civ-spouse,Prof-specialty,1,0,40,1,1
24,11th,Married-civ-spouse,Transport-moving,3,0,40,0,0
43,Some-college,Married-civ-spouse,Prof-specialty,1,0,40,1,0
32,Bachelors,Never-married,?,1,1,20,0,0
40,HS-grad,Never-married,Other-service,1,1,40,1,0
52,Prof-school,Married-civ-spouse,Prof-specialty,1,0,35,1,1
49,HS-grad,Divorced,Exec-managerial,1,0,40,1,0
45,Some-college,Married-civ-spouse,Exec-managerial,3,0,40,1,0
62,HS-grad,Never-married,Craft-repair,1,0,40,1,0
29,Assoc-voc,Married-civ-spouse,Adm-clerical,1,0,40,1,0
49,HS-grad,Separated,Machine-op-inspct,1,1,40,1,0
55,Some-college,Divorced,Adm-clerical,2,1,40,1,0
20,Some-college,Never-married,?,3,0,72,1,0
37,Bachelors,Never-married,Exec-managerial,1,0,40,1,0
43,Bachelors,Married-civ-spouse,Adm-clerical,1,0,40,1,1
29,Some-college,Divorced,Adm-clerical,1,1,40,1,0
44,HS-grad,Married-civ-spouse,Sales,1,1,40,1,1
28,Some-college,Separated,Tech-support,1,0,40,1,1
38,Some-college,Never-married,Exec-managerial,1,1,45,1,0
45,Assoc-voc,Married-civ-spouse,Sales,1,0,50,1,1
22,Some-college,Never-married,?,1,0,40,1,0
19,Some-college,Never-married,Other-service,1,1,20,1,0
20,12th,Never-married,Other-service,1,0,40,1,0
60,HS-grad,Married-civ-spouse,Handlers-cleaners,1,0,40,1,0
30,HS-grad,Never-married,Sales,1,1,40,1,0
22,Some-college,Never-married,Adm-clerical,3,0,40,0,0
51,Some-college,Divorced,Sales,1,1,60,1,0
31,Bachelors,Never-married,Prof-specialty,2,1,40,0,0
48,HS-grad,Divorced,Exec-managerial,1,1,40,1,0
43,Bachelors,Married-civ-spouse,Sales,1,0,40,1,1
51,HS-grad,Divorced,Transport-moving,2,0,40,1,0
41,Assoc-voc,Married-civ-spouse,Tech-support,1,0,48,1,1
62,Assoc-voc,Married-civ-spouse,?,1,0,40,1,0
50,HS-grad,Married-civ-spouse,Craft-repair,2,0,40,1,1
46,HS-grad,Married-civ-spouse,Sales,1,1,40,1,1
54,Some-college,Married-civ-spouse,Transport-moving,1,0,60,1,1
68,HS-grad,Married-civ-spouse,Handlers-cleaners,1,0,45,1,1
23,Assoc-acdm,Never-married,Craft-repair,1,0,30,1,0
49,Masters,Never-married,Sales,1,1,35,1,0
24,10th,Married-civ-spouse,Handlers-cleaners,1,0,40,1,0
30,HS-grad,Married-civ-spouse,Protective-serv,2,0,40,1,0
38,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,45,1,0
34,HS-grad,Never-married,Sales,1,1,35,1,0
22,Some-college,Never-married,Exec-managerial,1,0,40,1,0
30,7th-8th,Separated,Handlers-cleaners,1,0,40,1,0
61,7th-8th,Married-civ-spouse,Transport-moving,1,0,31,1,0
36,HS-grad,Divorced,Exec-managerial,1,0,40,1,0
51,Assoc-voc,Married-civ-spouse,Exec-managerial,1,0,40,1,0
43,5th-6th,Married-civ-spouse,Machine-op-inspct,3,1,40,0,1
54,Some-college,Married-civ-spouse,Protective-serv,1,0,48,1,1
63,HS-grad,Widowed,Prof-specialty,1,1,25,1,0
51,Some-college,Married-civ-spouse,Exec-managerial,1,0,40,1,1
63,10th,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
51,Masters,Married-civ-spouse,Prof-specialty,1,0,60,1,1
27,HS-grad,Divorced,Sales,1,1,35,1,0
35,Assoc-acdm,Married-civ-spouse,Tech-support,1,0,40,1,1
31,Bachelors,Married-civ-spouse,?,1,1,25,1,1
46,HS-grad,Separated,Craft-repair,1,0,40,1,0
53,Assoc-voc,Married-civ-spouse,Craft-repair,2,0,40,1,1
26,Some-college,Divorced,Adm-clerical,1,0,24,1,0
43,HS-grad,Never-married,Machine-op-inspct,1,0,40,1,0
39,HS-grad,Married-civ-spouse,Sales,1,0,50,1,1
50,HS-grad,Divorced,Prof-specialty,1,0,40,1,0
54,HS-grad,Married-civ-spouse,Adm-clerical,1,0,40,1,1
62,Some-college,Married-civ-spouse,?,1,1,45,1,1
57,Some-college,Divorced,Prof-specialty,1,1,40,1,0
19,Some-college,Never-married,?,2,0,24,1,0
29,HS-grad,Never-married,Other-service,1,0,20,1,0
20,HS-grad,Never-married,Craft-repair,2,0,40,1,0
53,Bachelors,Married-civ-spouse,Exec-managerial,1,0,55,1,1
18,Some-college,Never-married,?,1,0,40,1,0
22,Some-college,Never-married,?,1,0,40,1,0
23,HS-grad,Never-married,Other-service,1,0,40,0,0
69,11th,Married-civ-spouse,Adm-clerical,1,0,20,1,0
56,7th-8th,Married-civ-spouse,Handlers-cleaners,1,0,40,1,0
53,Bachelors,Married-civ-spouse,Prof-specialty,2,0,35,1,0
28,HS-grad,Never-married,Adm-clerical,1,0,40,1,0
28,Bachelors,Married-civ-spouse,Other-service,2,0,40,1,0
33,HS-grad,Married-civ-spouse,Exec-managerial,3,0,84,0,1
48,HS-grad,Divorced,Sales,1,1,30,1,0
61,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,1
49,Bachelors,Married-civ-spouse,Prof-specialty,1,0,45,1,0
48,Some-college,Married-civ-spouse,Exec-managerial,1,0,40,1,0
32,7th-8th,Married-civ-spouse,Craft-repair,1,0,40,1,0
51,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,1
27,Bachelors,Never-married,?,1,0,40,1,0
19,Some-college,Never-married,Other-service,1,0,14,1,0
47,HS-grad,Married-civ-spouse,Prof-specialty,1,0,50,1,0
25,Bachelors,Never-married,Transport-moving,1,0,60,1,0
72,Some-college,Married-civ-spouse,Protective-serv,2,0,40,1,0
29,11th,Divorced,Craft-repair,1,0,40,1,0
22,HS-grad,Never-married,Adm-clerical,1,1,40,1,0
57,HS-grad,Married-civ-spouse,Other-service,2,0,48,0,0
50,Assoc-acdm,Married-civ-spouse,Adm-clerical,1,0,60,0,0
45,Some-college,Married-civ-spouse,Sales,1,0,30,1,0
52,Some-college,Divorced,Prof-specialty,1,0,40,1,1
53,Masters,Married-civ-spouse,Exec-managerial,1,0,48,1,1
36,HS-grad,Married-civ-spouse,Handlers-cleaners,1,0,48,1,0
46,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,1
20,HS-grad,Never-married,Sales,1,1,20,1,0
75,5th-6th,Widowed,Other-service,2,0,10,1,0
32,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,1
28,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,0
53,Masters,Divorced,Prof-specialty,1,1,40,1,0
17,11th,Never-married,Sales,1,1,35,1,0
46,Assoc-voc,Divorced,Adm-clerical,1,1,38,1,0
39,Assoc-acdm,Separated,Prof-specialty,1,1,30,1,0
38,Some-college,Divorced,Craft-repair,1,0,40,1,0
36,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,60,1,0
63,Bachelors,Never-married,Prof-specialty,2,1,21,1,0
28,1st-4th,Married-civ-spouse,Machine-op-inspct,1,0,43,0,0
28,Bachelors,Never-married,?,1,0,45,1,0
49,HS-grad,Never-married,Adm-clerical,1,1,35,1,0
43,Some-college,Married-civ-spouse,Machine-op-inspct,1,0,40,0,0
38,Bachelors,Married-civ-spouse,Exec-managerial,1,0,45,1,1
39,HS-grad,Never-married,Tech-support,1,0,62,0,0
42,HS-grad,Divorced,?,2,1,40,1,0
40,HS-grad,Married-civ-spouse,Exec-managerial,1,0,40,1,0
45,HS-grad,Separated,?,1,1,10,1,0
29,HS-grad,Divorced,?,1,1,40,1,0
24,Bachelors,Never-married,Prof-specialty,1,0,45,1,0
30,Some-college,Married-civ-spouse,Tech-support,1,0,50,1,1
44,Some-college,Married-civ-spouse,Transport-moving,2,0,40,1,0
40,HS-grad,Married-civ-spouse,Sales,1,0,24,1,0
30,HS-grad,Never-married,Machine-op-inspct,1,1,35,0,0
42,Masters,Divorced,Prof-specialty,1,1,40,1,0
52,Assoc-voc,Divorced,Prof-specialty,1,1,35,1,0
42,Some-college,Married-civ-spouse,Craft-repair,2,0,40,1,1
39,Some-college,Married-civ-spouse,Craft-repair,1,0,52,1,1
43,Some-college,Divorced,Prof-specialty,1,0,45,1,0
62,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,0
30,Assoc-voc,Married-civ-spouse,Craft-repair,1,0,40,0,0
83,HS-grad,Widowed,?,1,1,20,1,0
39,Bachelors,Married-civ-spouse,Prof-specialty,1,0,55,1,1
41,HS-grad,Married-civ-spouse,Transport-moving,1,1,20,1,0
49,Masters,Married-civ-spouse,Prof-specialty,1,1,40,1,1
25,11th,Married-civ-spouse,Craft-repair,1,0,40,1,0
48,11th,Married-civ-spouse,Transport-moving,1,0,40,1,0
59,Assoc-acdm,Divorced,?,1,0,8,1,0
44,Bachelors,Never-married,Adm-clerical,1,0,40,1,0
36,9th,Divorced,Handlers-cleaners,1,0,56,1,0
40,HS-grad,Never-married,Handlers-cleaners,1,0,40,0,0
21,HS-grad,Never-married,Adm-clerical,2,1,35,0,0
41,Some-college,Separated,Adm-clerical,1,1,38,1,0
24,Bachelors,Never-married,Exec-managerial,1,1,50,1,0
67,HS-grad,Married-civ-spouse,Farming-fishing,1,0,60,1,0
24,Bachelors,Never-married,Adm-clerical,1,0,38,1,0
50,Bachelors,Married-civ-spouse,Sales,1,0,60,1,0
48,Masters,Divorced,Sales,1,0,35,1,0
55,Assoc-acdm,Married-civ-spouse,?,2,0,20,1,1
29,HS-grad,Never-married,Machine-op-inspct,1,0,40,0,0
50,Bachelors,Divorced,Prof-specialty,1,1,36,0,0
64,10th,Married-civ-spouse,Exec-managerial,1,0,40,1,1
49,9th,Divorced,Other-service,2,0,37,1,0
20,HS-grad,Never-married,Other-service,2,0,52,1,0
30,HS-grad,Separated,Adm-clerical,1,1,40,1,0
37,Bachelors,Married-civ-spouse,Other-service,3,0,30,0,0
52,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,40,1,1
22,Some-college,Never-married,Protective-serv,1,0,25,1,0
77,HS-grad,Widowed,?,1,1,14,1,0
19,Some-college,Never-married,Adm-clerical,1,0,15,1,0
52,HS-grad,Divorced,Craft-repair,1,0,55,1,1
42,Bachelors,Married-spouse-absent,Tech-support,3,1,40,1,0
35,HS-grad,Separated,Exec-managerial,1,1,36,1,0
27,Some-college,Never-married,Adm-clerical,1,1,50,1,0
54,HS-grad,Never-married,Other-service,2,1,38,1,0
37,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,0
37,10th,Married-civ-spouse,Transport-moving,1,0,35,1,0
28,7th-8th,Married-civ-spouse,Craft-repair,1,0,30,1,0
63,Bachelors,Married-civ-spouse,Sales,1,0,40,1,0
19,HS-grad,Never-married,Machine-op-inspct,1,0,42,1,0
28,Bachelors,Never-married,Sales,1,1,40,1,0
23,Some-college,Never-married,?,1,0,40,1,0
44,Prof-school,Never-married,Prof-specialty,1,1,40,1,1
31,Some-college,Married-civ-spouse,Craft-repair,1,0,40,1,1
35,Bachelors,Never-married,Sales,3,0,50,0,1
64,HS-grad,Divorced,Priv-house-serv,1,1,50,1,0
40,HS-grad,Married-civ-spouse,Handlers-cleaners,1,0,40,1,1
59,Assoc-acdm,Divorced,Prof-specialty,1,1,50,1,0
22,Some-college,Never-married,Adm-clerical,1,1,40,1,0
40,Some-college,Never-married,Sales,1,1,44,1,0
35,7th-8th,Married-civ-spouse,Handlers-cleaners,1,0,40,0,0
20,Some-college,Never-married,Adm-clerical,1,1,15,1,0
35,HS-grad,Never-married,Protective-serv,1,0,40,1,0
28,Some-college,Married-civ-spouse,Exec-managerial,1,0,48,1,0
28,HS-grad,Divorced,Machine-op-inspct,1,0,40,1,0
37,Some-college,Married-civ-spouse,?,1,0,20,1,0
72,Doctorate,Married-civ-spouse,?,1,0,6,1,1
25,Assoc-acdm,Never-married,Sales,1,0,60,1,0
37,HS-grad,Divorced,Adm-clerical,1,1,40,1,0
19,Some-college,Never-married,?,1,1,45,1,0
31,Assoc-voc,Divorced,Sales,1,1,38,1,0
41,HS-grad,Never-married,Adm-clerical,1,1,40,1,0
31,10th,Married-civ-spouse,Tech-support,1,0,40,1,1
44,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,0
20,Some-college,Never-married,Exec-managerial,2,0,47,1,0
57,Some-college,Married-civ-spouse,Farming-fishing,1,0,50,1,0
26,HS-grad,Divorced,Other-service,1,1,12,1,0
44,HS-grad,Married-civ-spouse,Exec-managerial,1,0,60,0,0
29,HS-grad,Never-married,Protective-serv,1,0,40,1,0
36,HS-grad,Married-civ-spouse,Prof-specialty,1,0,40,1,1
40,Assoc-voc,Married-civ-spouse,Craft-repair,1,0,40,1,1
21,Assoc-acdm,Never-married,Other-service,2,0,35,0,0
21,Some-college,Never-married,Craft-repair,1,0,70,1,0
34,Prof-school,Separated,Prof-specialty,1,0,48,1,1
24,Bachelors,Never-married,Exec-managerial,1,1,15,1,0
28,10th,Divorced,Other-service,1,1,40,1,0
35,HS-grad,Separated,Transport-moving,1,0,50,1,0
35,HS-grad,Divorced,Craft-repair,1,0,40,1,0
38,Bachelors,Never-married,Exec-managerial,1,1,40,1,0
44,HS-grad,Divorced,Adm-clerical,2,1,40,1,0
39,Bachelors,Married-civ-spouse,Handlers-cleaners,1,1,40,0,1
57,HS-grad,Divorced,Other-service,1,1,40,1,0
19,Some-college,Never-married,Sales,1,1,40,1,0
29,Assoc-voc,Married-civ-spouse,Machine-op-inspct,1,0,48,1,0
23,HS-grad,Never-married,Machine-op-inspct,2,0,40,1,0
50,HS-grad,Widowed,Other-service,1,1,40,1,0
51,Some-college,Married-civ-spouse,Craft-repair,1,0,20,1,0
28,Assoc-voc,Divorced,Craft-repair,3,0,40,1,0
44,Bachelors,Married-civ-spouse,Sales,1,0,60,1,0
29,Bachelors,Never-married,Prof-specialty,2,0,40,1,0
31,HS-grad,Divorced,Transport-moving,1,0,45,1,0
27,Bachelors,Married-civ-spouse,Craft-repair,1,0,45,1,1
34,Bachelors,Married-civ-spouse,Exec-managerial,1,0,45,1,0
50,Prof-school,Married-civ-spouse,Prof-specialty,3,0,50,0,1
27,Some-college,Married-civ-spouse,Handlers-cleaners,1,0,40,1,1
31,Assoc-voc,Never-married,Adm-clerical,2,1,40,1,0
46,Assoc-acdm,Married-civ-spouse,Craft-repair,1,0,40,1,1
39,Some-college,Never-married,Adm-clerical,3,1,40,1,0
40,Bachelors,Married-civ-spouse,Sales,1,0,55,1,1
28,11th,Divorced,Sales,1,0,40,1,0
18,HS-grad,Never-married,Sales,1,1,40,1,0
51,HS-grad,Divorced,Adm-clerical,1,1,40,1,0
58,HS-grad,Divorced,Sales,1,0,50,1,0
66,HS-grad,Married-civ-spouse,Sales,1,0,40,1,0
36,HS-grad,Married-civ-spouse,Other-service,3,1,20,0,0
38,11th,Divorced,Handlers-cleaners,1,1,60,1,0
25,Assoc-acdm,Never-married,Exec-managerial,1,0,40,1,0
25,HS-grad,Never-married,Other-service,1,1,22,1,0
90,11th,Never-married,Handlers-cleaners,1,0,40,1,0
41,Some-college,Divorced,Adm-clerical,1,1,40,1,0
34,HS-grad,Never-married,?,2,1,40,1,0
33,Bachelors,Divorced,Prof-specialty,1,1,40,0,0
33,HS-grad,Never-married,Adm-clerical,1,1,40,1,0
35,Bachelors,Married-civ-spouse,Exec-managerial,1,0,45,1,1
39,HS-grad,Never-married,Craft-repair,2,1,20,1,0
59,HS-grad,Married-civ-spouse,Sales,1,0,60,1,0
19,Some-college,Never-married,Tech-support,1,0,16,1,0
39,HS-grad,Married-civ-spouse,Sales,1,0,38,1,0
19,Some-college,Never-married,?,1,0,40,1,0
27,HS-grad,Never-married,Handlers-cleaners,1,1,40,1,0
52,7th-8th,Married-civ-spouse,Craft-repair,1,0,40,1,0
59,HS-grad,Divorced,Other-service,1,1,24,1,0
28,Some-college,Divorced,Craft-repair,1,1,40,1,0
37,HS-grad,Divorced,Other-service,1,1,50,0,0
50,10th,Married-civ-spouse,?,1,0,99,1,0
36,Bachelors,Married-civ-spouse,Exec-managerial,1,0,50,1,1
34,Bachelors,Married-civ-spouse,Prof-specialty,1,0,60,1,1
23,Some-college,Never-married,Adm-clerical,1,0,40,1,0
19,11th,Never-married,?,1,1,30,1,0
33,HS-grad,Divorced,Craft-repair,1,0,84,1,0
27,Masters,Never-married,Prof-specialty,1,0,52,1,0
31,Masters,Married-civ-spouse,Prof-specialty,1,0,40,1,0
21,10th,Married-civ-spouse,Machine-op-inspct,1,0,36,1,0
31,HS-grad,Married-civ-spouse,Exec-managerial,1,0,54,1,0
59,HS-grad,Married-civ-spouse,Handlers-cleaners,1,0,40,1,1
40,Masters,Married-civ-spouse,Prof-specialty,1,0,48,1,1
19,11th,Never-married,Handlers-cleaners,1,0,40,1,0
47,HS-grad,Married-civ-spouse,Transport-moving,1,0,50,1,0
34,Bachelors,Never-married,Craft-repair,1,0,40,1,0
57,HS-grad,Married-civ-spouse,Other-service,1,0,78,1,0
51,9th,Married-civ-spouse,Transport-moving,2,0,40,1,0
21,Some-college,Never-married,Handlers-cleaners,1,0,20,1,0
30,Some-college,Married-civ-spouse,Sales,1,0,50,1,0
46,Some-college,Divorced,Handlers-cleaners,1,0,45,1,0
40,Bachelors,Never-married,Sales,1,1,45,1,0
52,Preschool,Married-civ-spouse,Other-service,1,0,40,0,0
23,Bachelors,Never-married,Sales,3,0,50,0,0
90,Bachelors,Widowed,?,1,1,10,1,0
25,HS-grad,Never-married,Adm-clerical,1,1,50,1,0
43,Some-college,Divorced,Transport-moving,1,0,45,1,0
38,Some-college,Divorced,Protective-serv,3,1,40,1,1
22,Assoc-voc,Never-married,Other-service,1,1,30,1,0
33,Bachelors,Never-married,Adm-clerical,1,1,40,1,0
34,Some-college,Married-civ-spouse,Prof-specialty,1,0,40,1,1
65,Assoc-voc,Married-civ-spouse,Transport-moving,1,0,20,1,0
50,HS-grad,Never-married,Tech-support,1,0,15,1,0
29,Bachelors,Never-married,Sales,1,0,48,1,0
25,HS-grad,Married-civ-spouse,Transport-moving,1,0,40,1,0
54,Some-college,Divorced,Adm-clerical,1,1,40,1,0
49,HS-grad,Married-civ-spouse,Adm-clerical,1,0,40,1,1
44,Some-college,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
24,9th,Divorced,Other-service,1,1,40,1,0
25,Bachelors,Never-married,Sales,1,0,38,1,0
65,HS-grad,Married-civ-spouse,Transport-moving,1,0,20,1,0
56,HS-grad,Married-civ-spouse,Exec-managerial,2,0,45,1,0
39,Prof-school,Married-civ-spouse,Prof-specialty,1,0,60,1,1
